id,original_title,release_year,popularity,budget,revenue,cast,genre,production_companies
87101,Terminator Genisys,2015,8.654359,155000000,440603537,Arnold Schwarzenegger|Jason Clarke|Emilia Clarke|Jai Courtney|J.K. Simmons,Action,Paramount Pictures
87101,Terminator Genisys,2015,8.654359,155000000,440603537,Arnold Schwarzenegger|Jason Clarke|Emilia Clarke|Jai Courtney|J.K. Simmons,Action,Paramount Pictures
87101,Terminator Genisys,2015,8.654359,155000000,440603537,Arnold Schwarzenegger|Jason Clarke|Emilia Clarke|Jai Courtney|J.K. Simmons,Action,Paramount Pictures
87101,Terminator Genisys,2015,8.654359,155000000,440603537,Arnold Schwarzenegger|Jason Clarke|Emilia Clarke|Jai Courtney|J.K. Simmons,Thriller,Paramount Pictures
87101,Terminator Genisys,2015,8.654359,155000000,440603537,Arnold Schwarzenegger|Jason Clarke|Emilia Clarke|Jai Courtney|J.K. Simmons,Thriller,Paramount Pictures
87101,Terminator Genisys,2015,8.654359,155000000,440603537,Arnold Schwarzenegger|Jason Clarke|Emilia Clarke|Jai Courtney|J.K. Simmons,Thriller,Paramount Pictures
87101,Terminator Genisys,2015,8.654359,155000000,440603537,Arnold Schwarzenegger|Jason Clarke|Emilia Clarke|Jai Courtney|J.K. Simmons,Thriller,Paramount Pictures
87101,Terminator Genisys,2015,8.654359,155000000,440603537,Arnold Schwarzenegger|Jason Clarke|Emilia Clarke|Jai Courtney|J.K. Simmons,Adventure,Paramount Pictures
87101,Terminator Genisys,2015,8.654359,155000000,440603537,Arnold Schwarzenegger|Jason Clarke|Emilia Clarke|Jai Courtney|J.K. Simmons,Adventure,Paramount Pictures
87101,Terminator Genisys,2015,8.654359,155000000,440603537,Arnold Schwarzenegger|Jason Clarke|Emilia Clarke|Jai Courtney|J.K. Simmons,Adventure,Paramount Pictures
87101,Terminator Genisys,2015,8.654359,155000000,440603537,Arnold Schwarzenegger|Jason Clarke|Emilia Clarke|Jai Courtney|J.K. Simmons,Adventure,Paramount Pictures
211672,Minions,2015,7.404165,74000000,1156730962,Sandra Bullock|Jon Hamm|Michael Keaton|Allison Janney|Steve Coogan,Family,Universal Pictures
211672,Minions,2015,7.404165,74000000,1156730962,Sandra Bullock|Jon Hamm|Michael Keaton|Allison Janney|Steve Coogan,Family,Universal Pictures
211672,Minions,2015,7.404165,74000000,1156730962,Sandra Bullock|Jon Hamm|Michael Keaton|Allison Janney|Steve Coogan,Family,Universal Pictures
211672,Minions,2015,7.404165,74000000,1156730962,Sandra Bullock|Jon Hamm|Michael Keaton|Allison Janney|Steve Coogan,Family,Universal Pictures
211672,Minions,2015,7.404165,74000000,1156730962,Sandra Bullock|Jon Hamm|Michael Keaton|Allison Janney|Steve Coogan,Animation,Universal Pictures
211672,Minions,2015,7.404165,74000000,1156730962,Sandra Bullock|Jon Hamm|Michael Keaton|Allison Janney|Steve Coogan,Animation,Universal Pictures
211672,Minions,2015,7.404165,74000000,1156730962,Sandra Bullock|Jon Hamm|Michael Keaton|Allison Janney|Steve Coogan,Animation,Universal Pictures
211672,Minions,2015,7.404165,74000000,1156730962,Sandra Bullock|Jon Hamm|Michael Keaton|Allison Janney|Steve Coogan,Animation,Universal Pictures
211672,Minions,2015,7.404165,74000000,1156730962,Sandra Bullock|Jon Hamm|Michael Keaton|Allison Janney|Steve Coogan,Adventure,Universal Pictures
211672,Minions,2015,7.404165,74000000,1156730962,Sandra Bullock|Jon Hamm|Michael Keaton|Allison Janney|Steve Coogan,Adventure,Universal Pictures
211672,Minions,2015,7.404165,74000000,1156730962,Sandra Bullock|Jon Hamm|Michael Keaton|Allison Janney|Steve Coogan,Adventure,Universal Pictures
211672,Minions,2015,7.404165,74000000,1156730962,Sandra Bullock|Jon Hamm|Michael Keaton|Allison Janney|Steve Coogan,Adventure,Universal Pictures
211672,Minions,2015,7.404165,74000000,1156730962,Sandra Bullock|Jon Hamm|Michael Keaton|Allison Janney|Steve Coogan,Comedy,Universal Pictures
211672,Minions,2015,7.404165,74000000,1156730962,Sandra Bullock|Jon Hamm|Michael Keaton|Allison Janney|Steve Coogan,Comedy,Universal Pictures
211672,Minions,2015,7.404165,74000000,1156730962,Sandra Bullock|Jon Hamm|Michael Keaton|Allison Janney|Steve Coogan,Comedy,Universal Pictures
211672,Minions,2015,7.404165,74000000,1156730962,Sandra Bullock|Jon Hamm|Michael Keaton|Allison Janney|Steve Coogan,Comedy,Universal Pictures
318846,The Big Short,2015,4.648046,28000000,133346506,Christian Bale|Steve Carell|Ryan Gosling|Brad Pitt|Melissa Leo,Comedy,Paramount Pictures
318846,The Big Short,2015,4.648046,28000000,133346506,Christian Bale|Steve Carell|Ryan Gosling|Brad Pitt|Melissa Leo,Comedy,Paramount Pictures
318846,The Big Short,2015,4.648046,28000000,133346506,Christian Bale|Steve Carell|Ryan Gosling|Brad Pitt|Melissa Leo,Drama,Paramount Pictures
318846,The Big Short,2015,4.648046,28000000,133346506,Christian Bale|Steve Carell|Ryan Gosling|Brad Pitt|Melissa Leo,Drama,Paramount Pictures
177677,Mission: Impossible - Rogue Nation,2015,4.566713,150000000,682330139,Tom Cruise|Jeremy Renner|Simon Pegg|Rebecca Ferguson|Ving Rhames,Action,Paramount Pictures
214756,Ted 2,2015,4.564549,68000000,215863606,Mark Wahlberg|Seth MacFarlane|Amanda Seyfried|Jessica Barth|Giovanni Ribisi,Comedy,Universal Pictures
254470,Pitch Perfect 2,2015,3.877764,29000000,287506194,Anna Kendrick|Rebel Wilson|Hailee Steinfeld|Brittany Snow|Skylar Astin,Comedy,Universal Pictures
254470,Pitch Perfect 2,2015,3.877764,29000000,287506194,Anna Kendrick|Rebel Wilson|Hailee Steinfeld|Brittany Snow|Skylar Astin,Comedy,Universal Pictures
254470,Pitch Perfect 2,2015,3.877764,29000000,287506194,Anna Kendrick|Rebel Wilson|Hailee Steinfeld|Brittany Snow|Skylar Astin,Music,Universal Pictures
254470,Pitch Perfect 2,2015,3.877764,29000000,287506194,Anna Kendrick|Rebel Wilson|Hailee Steinfeld|Brittany Snow|Skylar Astin,Music,Universal Pictures
321697,Steve Jobs,2015,3.079522,30000000,34441873,Michael Fassbender|Kate Winslet|Seth Rogen|Katherine Waterston|Jeff Daniels,History,Universal Pictures
321697,Steve Jobs,2015,3.079522,30000000,34441873,Michael Fassbender|Kate Winslet|Seth Rogen|Katherine Waterston|Jeff Daniels,History,Universal Pictures
321697,Steve Jobs,2015,3.079522,30000000,34441873,Michael Fassbender|Kate Winslet|Seth Rogen|Katherine Waterston|Jeff Daniels,Drama,Universal Pictures
321697,Steve Jobs,2015,3.079522,30000000,34441873,Michael Fassbender|Kate Winslet|Seth Rogen|Katherine Waterston|Jeff Daniels,Drama,Universal Pictures
253412,Everest,2015,2.798017,55000000,203427584,Jason Clarke|Jake Gyllenhaal|Josh Brolin|John Hawkes|Sam Worthington,Adventure,Universal Pictures
253412,Everest,2015,2.798017,55000000,203427584,Jason Clarke|Jake Gyllenhaal|Josh Brolin|John Hawkes|Sam Worthington,Adventure,Universal Pictures
253412,Everest,2015,2.798017,55000000,203427584,Jason Clarke|Jake Gyllenhaal|Josh Brolin|John Hawkes|Sam Worthington,Drama,Universal Pictures
253412,Everest,2015,2.798017,55000000,203427584,Jason Clarke|Jake Gyllenhaal|Josh Brolin|John Hawkes|Sam Worthington,Drama,Universal Pictures
201088,Blackhat,2015,2.550747,70000000,17752940,Chris Hemsworth|Leehom Wang|Tang Wei|Viola Davis|Holt McCallany,Mystery,Universal Pictures
201088,Blackhat,2015,2.550747,70000000,17752940,Chris Hemsworth|Leehom Wang|Tang Wei|Viola Davis|Holt McCallany,Mystery,Universal Pictures
201088,Blackhat,2015,2.550747,70000000,17752940,Chris Hemsworth|Leehom Wang|Tang Wei|Viola Davis|Holt McCallany,Mystery,Universal Pictures
201088,Blackhat,2015,2.550747,70000000,17752940,Chris Hemsworth|Leehom Wang|Tang Wei|Viola Davis|Holt McCallany,Mystery,Universal Pictures
201088,Blackhat,2015,2.550747,70000000,17752940,Chris Hemsworth|Leehom Wang|Tang Wei|Viola Davis|Holt McCallany,Mystery,Universal Pictures
201088,Blackhat,2015,2.550747,70000000,17752940,Chris Hemsworth|Leehom Wang|Tang Wei|Viola Davis|Holt McCallany,Crime,Universal Pictures
201088,Blackhat,2015,2.550747,70000000,17752940,Chris Hemsworth|Leehom Wang|Tang Wei|Viola Davis|Holt McCallany,Crime,Universal Pictures
201088,Blackhat,2015,2.550747,70000000,17752940,Chris Hemsworth|Leehom Wang|Tang Wei|Viola Davis|Holt McCallany,Crime,Universal Pictures
201088,Blackhat,2015,2.550747,70000000,17752940,Chris Hemsworth|Leehom Wang|Tang Wei|Viola Davis|Holt McCallany,Crime,Universal Pictures
201088,Blackhat,2015,2.550747,70000000,17752940,Chris Hemsworth|Leehom Wang|Tang Wei|Viola Davis|Holt McCallany,Crime,Universal Pictures
201088,Blackhat,2015,2.550747,70000000,17752940,Chris Hemsworth|Leehom Wang|Tang Wei|Viola Davis|Holt McCallany,Action,Universal Pictures
201088,Blackhat,2015,2.550747,70000000,17752940,Chris Hemsworth|Leehom Wang|Tang Wei|Viola Davis|Holt McCallany,Action,Universal Pictures
201088,Blackhat,2015,2.550747,70000000,17752940,Chris Hemsworth|Leehom Wang|Tang Wei|Viola Davis|Holt McCallany,Action,Universal Pictures
201088,Blackhat,2015,2.550747,70000000,17752940,Chris Hemsworth|Leehom Wang|Tang Wei|Viola Davis|Holt McCallany,Action,Universal Pictures
201088,Blackhat,2015,2.550747,70000000,17752940,Chris Hemsworth|Leehom Wang|Tang Wei|Viola Davis|Holt McCallany,Action,Universal Pictures
201088,Blackhat,2015,2.550747,70000000,17752940,Chris Hemsworth|Leehom Wang|Tang Wei|Viola Davis|Holt McCallany,Thriller,Universal Pictures
201088,Blackhat,2015,2.550747,70000000,17752940,Chris Hemsworth|Leehom Wang|Tang Wei|Viola Davis|Holt McCallany,Thriller,Universal Pictures
201088,Blackhat,2015,2.550747,70000000,17752940,Chris Hemsworth|Leehom Wang|Tang Wei|Viola Davis|Holt McCallany,Thriller,Universal Pictures
201088,Blackhat,2015,2.550747,70000000,17752940,Chris Hemsworth|Leehom Wang|Tang Wei|Viola Davis|Holt McCallany,Thriller,Universal Pictures
201088,Blackhat,2015,2.550747,70000000,17752940,Chris Hemsworth|Leehom Wang|Tang Wei|Viola Davis|Holt McCallany,Thriller,Universal Pictures
201088,Blackhat,2015,2.550747,70000000,17752940,Chris Hemsworth|Leehom Wang|Tang Wei|Viola Davis|Holt McCallany,Drama,Universal Pictures
201088,Blackhat,2015,2.550747,70000000,17752940,Chris Hemsworth|Leehom Wang|Tang Wei|Viola Davis|Holt McCallany,Drama,Universal Pictures
201088,Blackhat,2015,2.550747,70000000,17752940,Chris Hemsworth|Leehom Wang|Tang Wei|Viola Davis|Holt McCallany,Drama,Universal Pictures
201088,Blackhat,2015,2.550747,70000000,17752940,Chris Hemsworth|Leehom Wang|Tang Wei|Viola Davis|Holt McCallany,Drama,Universal Pictures
201088,Blackhat,2015,2.550747,70000000,17752940,Chris Hemsworth|Leehom Wang|Tang Wei|Viola Davis|Holt McCallany,Drama,Universal Pictures
271718,Trainwreck,2015,2.31767,35000000,140795793,Amy Schumer|Bill Hader|Brie Larson|Colin Quinn|Vanessa Bayer,Comedy,Universal Pictures
274167,Daddy's Home,2015,1.904898,50000000,240360392,Will Ferrell|Mark Wahlberg|Linda Cardellini|Thomas Haden Church|Hannibal Buress,Comedy,Paramount Pictures
241251,The Boy Next Door,2015,1.651078,4000000,50163103,Jennifer Lopez|Ryan Guzman|Ian Nelson|John Corbett|Kristin Chenoweth,Thriller,Universal Pictures
273477,Scouts Guide to the Zombie Apocalypse,2015,1.499614,15000000,14860766,Tye Sheridan|Logan Miller|Joey Morgan|Sarah Dumont|David Koechner,Comedy,Paramount Pictures
273477,Scouts Guide to the Zombie Apocalypse,2015,1.499614,15000000,14860766,Tye Sheridan|Logan Miller|Joey Morgan|Sarah Dumont|David Koechner,Comedy,Paramount Pictures
273477,Scouts Guide to the Zombie Apocalypse,2015,1.499614,15000000,14860766,Tye Sheridan|Logan Miller|Joey Morgan|Sarah Dumont|David Koechner,Horror,Paramount Pictures
273477,Scouts Guide to the Zombie Apocalypse,2015,1.499614,15000000,14860766,Tye Sheridan|Logan Miller|Joey Morgan|Sarah Dumont|David Koechner,Horror,Paramount Pictures
287903,Krampus,2015,1.448002,15000000,61548707,Adam Scott|Toni Collette|Allison Tolman|David Koechner|Emjay Anthony,Horror,Universal Pictures
287903,Krampus,2015,1.448002,15000000,61548707,Adam Scott|Toni Collette|Allison Tolman|David Koechner|Emjay Anthony,Horror,Universal Pictures
287903,Krampus,2015,1.448002,15000000,61548707,Adam Scott|Toni Collette|Allison Tolman|David Koechner|Emjay Anthony,Horror,Universal Pictures
287903,Krampus,2015,1.448002,15000000,61548707,Adam Scott|Toni Collette|Allison Tolman|David Koechner|Emjay Anthony,Comedy,Universal Pictures
287903,Krampus,2015,1.448002,15000000,61548707,Adam Scott|Toni Collette|Allison Tolman|David Koechner|Emjay Anthony,Comedy,Universal Pictures
287903,Krampus,2015,1.448002,15000000,61548707,Adam Scott|Toni Collette|Allison Tolman|David Koechner|Emjay Anthony,Comedy,Universal Pictures
287903,Krampus,2015,1.448002,15000000,61548707,Adam Scott|Toni Collette|Allison Tolman|David Koechner|Emjay Anthony,Fantasy,Universal Pictures
287903,Krampus,2015,1.448002,15000000,61548707,Adam Scott|Toni Collette|Allison Tolman|David Koechner|Emjay Anthony,Fantasy,Universal Pictures
287903,Krampus,2015,1.448002,15000000,61548707,Adam Scott|Toni Collette|Allison Tolman|David Koechner|Emjay Anthony,Fantasy,Universal Pictures
297291,The Scorpion King: The Lost Throne,2015,1.38032,0,0,Victor Webster|Ellen Hollman|Barry Bostwick|Will Kemp|M. Emmet Walsh,Action,Universal Pictures
297291,The Scorpion King: The Lost Throne,2015,1.38032,0,0,Victor Webster|Ellen Hollman|Barry Bostwick|Will Kemp|M. Emmet Walsh,Action,Universal Pictures
297291,The Scorpion King: The Lost Throne,2015,1.38032,0,0,Victor Webster|Ellen Hollman|Barry Bostwick|Will Kemp|M. Emmet Walsh,Action,Universal Pictures
297291,The Scorpion King: The Lost Throne,2015,1.38032,0,0,Victor Webster|Ellen Hollman|Barry Bostwick|Will Kemp|M. Emmet Walsh,Fantasy,Universal Pictures
297291,The Scorpion King: The Lost Throne,2015,1.38032,0,0,Victor Webster|Ellen Hollman|Barry Bostwick|Will Kemp|M. Emmet Walsh,Fantasy,Universal Pictures
297291,The Scorpion King: The Lost Throne,2015,1.38032,0,0,Victor Webster|Ellen Hollman|Barry Bostwick|Will Kemp|M. Emmet Walsh,Fantasy,Universal Pictures
297291,The Scorpion King: The Lost Throne,2015,1.38032,0,0,Victor Webster|Ellen Hollman|Barry Bostwick|Will Kemp|M. Emmet Walsh,Adventure,Universal Pictures
297291,The Scorpion King: The Lost Throne,2015,1.38032,0,0,Victor Webster|Ellen Hollman|Barry Bostwick|Will Kemp|M. Emmet Walsh,Adventure,Universal Pictures
297291,The Scorpion King: The Lost Throne,2015,1.38032,0,0,Victor Webster|Ellen Hollman|Barry Bostwick|Will Kemp|M. Emmet Walsh,Adventure,Universal Pictures
227719,Project Almanac,2015,1.360926,12000000,32248241,Jonny Weston|Virginia Gardner|Sofia Black-D'Elia|Sam Lerner|Allen Evangelista,Science Fiction,Paramount Pictures
227719,Project Almanac,2015,1.360926,12000000,32248241,Jonny Weston|Virginia Gardner|Sofia Black-D'Elia|Sam Lerner|Allen Evangelista,Science Fiction,Paramount Pictures
227719,Project Almanac,2015,1.360926,12000000,32248241,Jonny Weston|Virginia Gardner|Sofia Black-D'Elia|Sam Lerner|Allen Evangelista,Thriller,Paramount Pictures
227719,Project Almanac,2015,1.360926,12000000,32248241,Jonny Weston|Virginia Gardner|Sofia Black-D'Elia|Sam Lerner|Allen Evangelista,Thriller,Paramount Pictures
146301,Paranormal Activity: The Ghost Dimension,2015,1.338322,10000000,78099553,Chris J. Murray|Brit Shaw|Ivy George|Lauren Frandsen|Tyler Craig,Horror,Paramount Pictures
146301,Paranormal Activity: The Ghost Dimension,2015,1.338322,10000000,78099553,Chris J. Murray|Brit Shaw|Ivy George|Lauren Frandsen|Tyler Craig,Horror,Paramount Pictures
146301,Paranormal Activity: The Ghost Dimension,2015,1.338322,10000000,78099553,Chris J. Murray|Brit Shaw|Ivy George|Lauren Frandsen|Tyler Craig,Thriller,Paramount Pictures
146301,Paranormal Activity: The Ghost Dimension,2015,1.338322,10000000,78099553,Chris J. Murray|Brit Shaw|Ivy George|Lauren Frandsen|Tyler Craig,Thriller,Paramount Pictures
228165,The SpongeBob Movie: Sponge Out of Water,2015,1.291013,74000000,311594032,Tom Kenny|Bill Fagerbakke|Rodger Bumpass|Clancy Brown|Carolyn Lawrence,Family,Paramount Pictures
228165,The SpongeBob Movie: Sponge Out of Water,2015,1.291013,74000000,311594032,Tom Kenny|Bill Fagerbakke|Rodger Bumpass|Clancy Brown|Carolyn Lawrence,Family,Paramount Pictures
228165,The SpongeBob Movie: Sponge Out of Water,2015,1.291013,74000000,311594032,Tom Kenny|Bill Fagerbakke|Rodger Bumpass|Clancy Brown|Carolyn Lawrence,Animation,Paramount Pictures
228165,The SpongeBob Movie: Sponge Out of Water,2015,1.291013,74000000,311594032,Tom Kenny|Bill Fagerbakke|Rodger Bumpass|Clancy Brown|Carolyn Lawrence,Animation,Paramount Pictures
243938,Hot Tub Time Machine 2,2015,0.661163,14000000,12314651,Rob Corddry|Craig Robinson|Clark Duke|Adam Scott|Chevy Chase,Comedy,Paramount Pictures
266639,Jem and the Holograms,2015,0.435582,5000000,2333684,Aubrey Peeples|Stefanie Scott|Aurora Perrineau|Hayley Kiyoko|Barnaby Carpenter,Drama,Universal Pictures
266639,Jem and the Holograms,2015,0.435582,5000000,2333684,Aubrey Peeples|Stefanie Scott|Aurora Perrineau|Hayley Kiyoko|Barnaby Carpenter,Drama,Universal Pictures
266639,Jem and the Holograms,2015,0.435582,5000000,2333684,Aubrey Peeples|Stefanie Scott|Aurora Perrineau|Hayley Kiyoko|Barnaby Carpenter,Drama,Universal Pictures
266639,Jem and the Holograms,2015,0.435582,5000000,2333684,Aubrey Peeples|Stefanie Scott|Aurora Perrineau|Hayley Kiyoko|Barnaby Carpenter,Drama,Universal Pictures
266639,Jem and the Holograms,2015,0.435582,5000000,2333684,Aubrey Peeples|Stefanie Scott|Aurora Perrineau|Hayley Kiyoko|Barnaby Carpenter,Music,Universal Pictures
266639,Jem and the Holograms,2015,0.435582,5000000,2333684,Aubrey Peeples|Stefanie Scott|Aurora Perrineau|Hayley Kiyoko|Barnaby Carpenter,Music,Universal Pictures
266639,Jem and the Holograms,2015,0.435582,5000000,2333684,Aubrey Peeples|Stefanie Scott|Aurora Perrineau|Hayley Kiyoko|Barnaby Carpenter,Music,Universal Pictures
266639,Jem and the Holograms,2015,0.435582,5000000,2333684,Aubrey Peeples|Stefanie Scott|Aurora Perrineau|Hayley Kiyoko|Barnaby Carpenter,Music,Universal Pictures
266639,Jem and the Holograms,2015,0.435582,5000000,2333684,Aubrey Peeples|Stefanie Scott|Aurora Perrineau|Hayley Kiyoko|Barnaby Carpenter,Adventure,Universal Pictures
266639,Jem and the Holograms,2015,0.435582,5000000,2333684,Aubrey Peeples|Stefanie Scott|Aurora Perrineau|Hayley Kiyoko|Barnaby Carpenter,Adventure,Universal Pictures
266639,Jem and the Holograms,2015,0.435582,5000000,2333684,Aubrey Peeples|Stefanie Scott|Aurora Perrineau|Hayley Kiyoko|Barnaby Carpenter,Adventure,Universal Pictures
266639,Jem and the Holograms,2015,0.435582,5000000,2333684,Aubrey Peeples|Stefanie Scott|Aurora Perrineau|Hayley Kiyoko|Barnaby Carpenter,Adventure,Universal Pictures
266639,Jem and the Holograms,2015,0.435582,5000000,2333684,Aubrey Peeples|Stefanie Scott|Aurora Perrineau|Hayley Kiyoko|Barnaby Carpenter,Fantasy,Universal Pictures
266639,Jem and the Holograms,2015,0.435582,5000000,2333684,Aubrey Peeples|Stefanie Scott|Aurora Perrineau|Hayley Kiyoko|Barnaby Carpenter,Fantasy,Universal Pictures
266639,Jem and the Holograms,2015,0.435582,5000000,2333684,Aubrey Peeples|Stefanie Scott|Aurora Perrineau|Hayley Kiyoko|Barnaby Carpenter,Fantasy,Universal Pictures
266639,Jem and the Holograms,2015,0.435582,5000000,2333684,Aubrey Peeples|Stefanie Scott|Aurora Perrineau|Hayley Kiyoko|Barnaby Carpenter,Fantasy,Universal Pictures
347754,Curve,2015,0.248964,0,0,Julianne Hough|Teddy Sears|Madalyn Horcher|Drew Rausch|Penelope Mitchell,Horror,Universal Pictures
347754,Curve,2015,0.248964,0,0,Julianne Hough|Teddy Sears|Madalyn Horcher|Drew Rausch|Penelope Mitchell,Horror,Universal Pictures
347754,Curve,2015,0.248964,0,0,Julianne Hough|Teddy Sears|Madalyn Horcher|Drew Rausch|Penelope Mitchell,Thriller,Universal Pictures
347754,Curve,2015,0.248964,0,0,Julianne Hough|Teddy Sears|Madalyn Horcher|Drew Rausch|Penelope Mitchell,Thriller,Universal Pictures
343934,Staten Island Summer,2015,0.242,0,0,Graham Phillips|Zack Pearlman|Ashley Greene|Kate Walsh|Gina Gershon,Comedy,Paramount Pictures
157336,Interstellar,2014,24.949134,165000000,621752480,Matthew McConaughey|Jessica Chastain|Anne Hathaway|Michael Caine|Casey Affleck,Adventure,Paramount Pictures
157336,Interstellar,2014,24.949134,165000000,621752480,Matthew McConaughey|Jessica Chastain|Anne Hathaway|Michael Caine|Casey Affleck,Adventure,Paramount Pictures
157336,Interstellar,2014,24.949134,165000000,621752480,Matthew McConaughey|Jessica Chastain|Anne Hathaway|Michael Caine|Casey Affleck,Adventure,Paramount Pictures
157336,Interstellar,2014,24.949134,165000000,621752480,Matthew McConaughey|Jessica Chastain|Anne Hathaway|Michael Caine|Casey Affleck,Drama,Paramount Pictures
157336,Interstellar,2014,24.949134,165000000,621752480,Matthew McConaughey|Jessica Chastain|Anne Hathaway|Michael Caine|Casey Affleck,Drama,Paramount Pictures
157336,Interstellar,2014,24.949134,165000000,621752480,Matthew McConaughey|Jessica Chastain|Anne Hathaway|Michael Caine|Casey Affleck,Drama,Paramount Pictures
157336,Interstellar,2014,24.949134,165000000,621752480,Matthew McConaughey|Jessica Chastain|Anne Hathaway|Michael Caine|Casey Affleck,Science Fiction,Paramount Pictures
157336,Interstellar,2014,24.949134,165000000,621752480,Matthew McConaughey|Jessica Chastain|Anne Hathaway|Michael Caine|Casey Affleck,Science Fiction,Paramount Pictures
157336,Interstellar,2014,24.949134,165000000,621752480,Matthew McConaughey|Jessica Chastain|Anne Hathaway|Michael Caine|Casey Affleck,Science Fiction,Paramount Pictures
240832,Lucy,2014,5.947136,40000000,463360063,Scarlett Johansson|Morgan Freeman|Choi Min-sik|Amr Waked|Julian Rhind-Tutt,Action,Universal Pictures
240832,Lucy,2014,5.947136,40000000,463360063,Scarlett Johansson|Morgan Freeman|Choi Min-sik|Amr Waked|Julian Rhind-Tutt,Action,Universal Pictures
240832,Lucy,2014,5.947136,40000000,463360063,Scarlett Johansson|Morgan Freeman|Choi Min-sik|Amr Waked|Julian Rhind-Tutt,Science Fiction,Universal Pictures
240832,Lucy,2014,5.947136,40000000,463360063,Scarlett Johansson|Morgan Freeman|Choi Min-sik|Amr Waked|Julian Rhind-Tutt,Science Fiction,Universal Pictures
98566,Teenage Mutant Ninja Turtles,2014,5.787396,125000000,477200000,Megan Fox|Will Arnett|William Fichtner|Alan Ritchson|Noel Fisher,Science Fiction,Paramount Pictures
98566,Teenage Mutant Ninja Turtles,2014,5.787396,125000000,477200000,Megan Fox|Will Arnett|William Fichtner|Alan Ritchson|Noel Fisher,Science Fiction,Paramount Pictures
98566,Teenage Mutant Ninja Turtles,2014,5.787396,125000000,477200000,Megan Fox|Will Arnett|William Fichtner|Alan Ritchson|Noel Fisher,Science Fiction,Paramount Pictures
98566,Teenage Mutant Ninja Turtles,2014,5.787396,125000000,477200000,Megan Fox|Will Arnett|William Fichtner|Alan Ritchson|Noel Fisher,Science Fiction,Paramount Pictures
98566,Teenage Mutant Ninja Turtles,2014,5.787396,125000000,477200000,Megan Fox|Will Arnett|William Fichtner|Alan Ritchson|Noel Fisher,Science Fiction,Paramount Pictures
98566,Teenage Mutant Ninja Turtles,2014,5.787396,125000000,477200000,Megan Fox|Will Arnett|William Fichtner|Alan Ritchson|Noel Fisher,Action,Paramount Pictures
98566,Teenage Mutant Ninja Turtles,2014,5.787396,125000000,477200000,Megan Fox|Will Arnett|William Fichtner|Alan Ritchson|Noel Fisher,Action,Paramount Pictures
98566,Teenage Mutant Ninja Turtles,2014,5.787396,125000000,477200000,Megan Fox|Will Arnett|William Fichtner|Alan Ritchson|Noel Fisher,Action,Paramount Pictures
98566,Teenage Mutant Ninja Turtles,2014,5.787396,125000000,477200000,Megan Fox|Will Arnett|William Fichtner|Alan Ritchson|Noel Fisher,Action,Paramount Pictures
98566,Teenage Mutant Ninja Turtles,2014,5.787396,125000000,477200000,Megan Fox|Will Arnett|William Fichtner|Alan Ritchson|Noel Fisher,Action,Paramount Pictures
